[2026-03-22T15:50:17.652Z] GET http://localhost:5173/api/slots?date=2026-04-02 → 500 (1ms, ?B)
[2026-03-22T15:50:17.653Z] GET http://localhost:5173/api/slots?date=2026-04-04 → 500 (1ms, ?B)
[2026-03-22T15:50:17.653Z] GET http://localhost:5173/api/slots?date=2026-04-03 → 500 (3ms, ?B)
[2026-03-22T15:50:17.656Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (2ms, ?B)
[2026-03-22T15:50:17.656Z] GET http://localhost:5173/api/slots?date=2026-04-04 → 500 (2ms, ?B)
[2026-03-22T15:50:27.994Z] GET http://localhost:5173/ → 200 (9ms, 1129B)
[2026-03-22T15:50:28.025Z] GET http://localhost:5173/@vite/client → 200 (2ms, 137725B)
[2026-03-22T15:50:28.025Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&display=swap → 200 (1ms, 10028B)
[2026-03-22T15:50:28.026Z] GET http://localhost:5173/src/main.tsx?t=1774194627929 → 200 (?ms, 2004B)
[2026-03-22T15:50:28.030Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-22T15:50:28.032Z] GET http://localhost:5173/@react-refresh → 200 (5ms, 117548B)
[2026-03-22T15:50:28.032Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (7ms, 4021B)
[2026-03-22T15:50:28.032Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=5fcdba30 → 200 (5ms, 36963B)
[2026-03-22T15:50:28.032Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=5fcdba30 → 200 (5ms, 155B)
[2026-03-22T15:50:28.032Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=87e1b2fe → 200 (5ms, 1054B)
[2026-03-22T15:50:28.032Z] GET http://localhost:5173/src/index.css?t=1774194627929 → 200 (13ms, 41361B)
[2026-03-22T15:50:28.032Z] GET http://localhost:5173/src/App.tsx?t=1774194617541 → 304 (13ms, ?B)
[2026-03-22T15:50:28.037Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-I4MZPW7S.js?v=0abe50c7 → 200 (8ms, 79077B)
[2026-03-22T15:50:28.037Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-XPR23Y44.js?v=0abe50c7 → 200 (10ms, 928023B)
[2026-03-22T15:50:28.047Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=c7de01e3 → 200 (3ms, 209920B)
[2026-03-22T15:50:28.047Z] GET http://localhost:5173/src/pages/PatientView.tsx?t=1774194617541 → 304 (24ms, ?B)
[2026-03-22T15:50:28.047Z] GET http://localhost:5173/src/pages/Login.tsx → 200 (24ms, 16090B)
[2026-03-22T15:50:28.047Z] GET http://localhost:5173/src/pages/AdminDashboard.tsx → 200 (27ms, 351090B)
[2026-03-22T15:50:28.074Z] GET http://localhost:5173/src/components/Logo.tsx → 200 (2ms, 31146B)
[2026-03-22T15:50:28.075Z] GET http://localhost:5173/src/components/SlotGrid.tsx → 200 (33ms, 6820B)
[2026-03-22T15:50:28.075Z] GET http://localhost:5173/src/components/BookingModal.tsx → 200 (36ms, 22133B)
[2026-03-22T15:50:28.075Z] GET http://localhost:5173/src/components/BottomSheet.tsx → 200 (42ms, 10463B)
[2026-03-22T15:50:28.075Z] GET http://localhost:5173/src/components/WeekStrip.tsx → 200 (42ms, 8659B)
[2026-03-22T15:50:28.075Z] GET http://localhost:5173/src/lib/api.ts → 200 (42ms, 19988B)
[2026-03-22T15:50:28.075Z] GET http://localhost:5173/src/lib/date.ts → 200 (42ms, 1887B)
[2026-03-22T15:50:28.076Z] GET http://localhost:5173/src/components/SlotForm.tsx → 200 (41ms, 35541B)
[2026-03-22T15:50:28.076Z] GET http://localhost:5173/src/components/StatusBadge.tsx → 200 (42ms, 4143B)
[2026-03-22T15:50:28.076Z] GET http://localhost:5173/src/components/DashboardTab.tsx → 200 (42ms, 48877B)
[2026-03-22T15:50:28.076Z] GET http://localhost:5173/src/components/SessionManagementModal.tsx → 200 (63ms, 49195B)
[2026-03-22T15:50:28.076Z] GET http://localhost:5173/src/components/RecurringManagementModal.tsx → 200 (64ms, 72721B)
[2026-03-22T15:50:28.139Z] GET http://localhost:5173/src/components/SlotChip.tsx → 200 (21ms, 3921B)
[2026-03-22T15:50:28.171Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (3ms, ?B)
[2026-03-22T15:50:28.171Z] GET http://localhost:5173/api/contact → 500 (3ms, ?B)
[2026-03-22T15:50:28.172Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (1ms, ?B)
[2026-03-22T15:50:28.172Z] GET http://localhost:5173/api/contact → 500 (1ms, ?B)
[2026-03-22T15:50:28.173Z] GET http://localhost:5173/api/slots?date=2026-03-23 → 500 (1ms, ?B)
[2026-03-22T15:50:28.174Z] GET http://localhost:5173/api/slots?date=2026-03-23 → 500 (?ms, ?B)
[2026-03-22T15:50:28.174Z] GET http://localhost:5173/api/slots?date=2026-03-24 → 500 (2ms, ?B)
[2026-03-22T15:50:28.175Z] GET http://localhost:5173/api/slots?date=2026-03-24 → 500 (?ms, ?B)
[2026-03-22T15:50:28.175Z] GET http://localhost:5173/api/slots?date=2026-03-25 → 500 (3ms, ?B)
[2026-03-22T15:50:28.176Z] GET http://localhost:5173/api/slots?date=2026-03-25 → 500 (?ms, ?B)
[2026-03-22T15:50:28.176Z] GET http://localhost:5173/api/slots?date=2026-03-26 → 500 (2ms, ?B)
[2026-03-22T15:50:28.178Z] GET http://localhost:5173/api/slots?date=2026-03-27 → 500 (2ms, ?B)
[2026-03-22T15:50:28.178Z] GET http://localhost:5173/api/slots?date=2026-03-26 → 500 (2ms, ?B)
[2026-03-22T15:50:28.180Z] GET http://localhost:5173/api/slots?date=2026-03-28 → 500 (5ms, ?B)
[2026-03-22T15:50:28.180Z] GET http://localhost:5173/api/slots?date=2026-03-27 → 500 (5ms, ?B)
[2026-03-22T15:50:28.185Z] GET http://localhost:5173/api/slots?date=2026-03-29 → 500 (5ms, ?B)
[2026-03-22T15:50:28.186Z] GET http://localhost:5173/api/slots?date=2026-03-28 → 500 (2ms, ?B)
[2026-03-22T15:50:28.188Z] GET http://localhost:5173/api/slots?date=2026-03-29 → 500 (?ms, ?B)
[2026-03-22T15:50:28.188Z] GET http://localhost:5173/api/slots?date=2026-03-30 → 500 (4ms, ?B)
[2026-03-22T15:50:28.190Z] GET http://localhost:5173/api/slots?date=2026-03-30 → 500 (?ms, ?B)
[2026-03-22T15:50:28.190Z] GET http://localhost:5173/api/slots?date=2026-03-31 → 500 (4ms, ?B)
[2026-03-22T15:50:28.192Z] GET http://localhost:5173/api/slots?date=2026-03-31 → 500 (?ms, ?B)
[2026-03-22T15:50:28.193Z] GET http://localhost:5173/api/slots?date=2026-04-01 → 500 (4ms, ?B)
[2026-03-22T15:50:28.195Z] GET http://localhost:5173/api/slots?date=2026-04-01 → 500 (?ms, ?B)
[2026-03-22T15:50:28.195Z] GET http://localhost:5173/api/slots?date=2026-04-02 → 500 (5ms, ?B)
[2026-03-22T15:50:28.197Z] GET http://localhost:5173/api/slots?date=2026-04-02 → 500 (1ms, ?B)
[2026-03-22T15:50:28.198Z] GET http://localhost:5173/api/slots?date=2026-04-03 → 500 (6ms, ?B)
[2026-03-22T15:50:28.200Z] GET http://localhost:5173/api/slots?date=2026-04-03 → 500 (1ms, ?B)
[2026-03-22T15:50:28.201Z] GET http://localhost:5173/api/slots?date=2026-04-04 → 500 (11ms, ?B)
[2026-03-22T15:50:28.204Z] GET http://localhost:5173/api/slots?date=2026-04-04 → 500 (2ms, ?B)
[2026-03-22T15:50:28.210Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (2ms, ?B)
[2026-03-22T15:50:31.345Z] GET http://localhost:5173/ → 200 (8ms, 1129B)
[2026-03-22T15:50:31.359Z] GET http://localhost:5173/@vite/client → 304 (24ms, ?B)
[2026-03-22T15:50:31.359Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&display=swap → 200 (1ms, 10028B)
[2026-03-22T15:50:31.360Z] GET http://localhost:5173/src/main.tsx?t=1774194631291 → 200 (24ms, 2004B)
[2026-03-22T15:50:31.364Z] GET http://localhost:5173/@react-refresh → 304 (20ms, ?B)
[2026-03-22T15:50:31.365Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-22T15:50:31.384Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 304 (4ms, ?B)
[2026-03-22T15:50:31.385Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=5fcdba30 → 200 (?ms, 36963B)
[2026-03-22T15:50:31.385Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=5fcdba30 → 200 (?ms, 155B)
[2026-03-22T15:50:31.385Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=87e1b2fe → 200 (1ms, 1054B)
[2026-03-22T15:50:31.386Z] GET http://localhost:5173/src/index.css?t=1774194631291 → 200 (4ms, 41361B)
[2026-03-22T15:50:31.386Z] GET http://localhost:5173/src/App.tsx?t=1774194617541 → 304 (4ms, ?B)
[2026-03-22T15:50:31.386Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-I4MZPW7S.js?v=0abe50c7 → 200 (?ms, 79077B)
[2026-03-22T15:50:31.388Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-XPR23Y44.js?v=0abe50c7 → 200 (?ms, 928023B)
[2026-03-22T15:50:31.390Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=c7de01e3 → 200 (?ms, 209920B)
[2026-03-22T15:50:31.391Z] GET http://localhost:5173/src/pages/PatientView.tsx?t=1774194617541 → 304 (?ms, ?B)
[2026-03-22T15:50:31.391Z] GET http://localhost:5173/src/pages/Login.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:31.391Z] GET http://localhost:5173/src/pages/AdminDashboard.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:31.391Z] GET http://localhost:5173/src/components/Logo.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:31.391Z] GET http://localhost:5173/src/components/SlotGrid.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/components/BookingModal.tsx → 304 (?ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/components/BottomSheet.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/components/WeekStrip.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/lib/api.ts → 304 (1ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/lib/date.ts → 304 (2ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/components/SlotForm.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/components/StatusBadge.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/components/DashboardTab.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/components/SessionManagementModal.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/components/RecurringManagementModal.tsx → 304 (3ms, ?B)
[2026-03-22T15:50:31.392Z] GET http://localhost:5173/src/components/SlotChip.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:31.420Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (10ms, ?B)
[2026-03-22T15:50:31.420Z] GET http://localhost:5173/api/contact → 500 (10ms, ?B)
[2026-03-22T15:50:31.420Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (10ms, ?B)
[2026-03-22T15:50:31.420Z] GET http://localhost:5173/api/contact → 500 (9ms, ?B)
[2026-03-22T15:50:31.430Z] GET http://localhost:5173/api/slots?date=2026-03-23 → 500 (2ms, ?B)
[2026-03-22T15:50:31.430Z] GET http://localhost:5173/api/slots?date=2026-03-23 → 500 (1ms, ?B)
[2026-03-22T15:50:31.431Z] GET http://localhost:5173/api/slots?date=2026-03-24 → 500 (3ms, ?B)
[2026-03-22T15:50:31.433Z] GET http://localhost:5173/api/slots?date=2026-03-24 → 500 (?ms, ?B)
[2026-03-22T15:50:31.433Z] GET http://localhost:5173/api/slots?date=2026-03-25 → 500 (7ms, ?B)
[2026-03-22T15:50:31.434Z] GET http://localhost:5173/api/slots?date=2026-03-25 → 500 (1ms, ?B)
[2026-03-22T15:50:31.435Z] GET http://localhost:5173/api/slots?date=2026-03-26 → 500 (4ms, ?B)
[2026-03-22T15:50:31.440Z] GET http://localhost:5173/api/slots?date=2026-03-27 → 500 (2ms, ?B)
[2026-03-22T15:50:31.440Z] GET http://localhost:5173/api/slots?date=2026-03-26 → 500 (2ms, ?B)
[2026-03-22T15:50:31.442Z] GET http://localhost:5173/api/slots?date=2026-03-28 → 500 (1ms, ?B)
[2026-03-22T15:50:31.443Z] GET http://localhost:5173/api/slots?date=2026-03-27 → 500 (?ms, ?B)
[2026-03-22T15:50:31.443Z] GET http://localhost:5173/api/slots?date=2026-03-29 → 500 (1ms, ?B)
[2026-03-22T15:50:31.443Z] GET http://localhost:5173/api/slots?date=2026-03-28 → 500 (1ms, ?B)
[2026-03-22T15:50:31.444Z] GET http://localhost:5173/api/slots?date=2026-03-30 → 500 (5ms, ?B)
[2026-03-22T15:50:31.445Z] GET http://localhost:5173/api/slots?date=2026-03-29 → 500 (2ms, ?B)
[2026-03-22T15:50:31.447Z] GET http://localhost:5173/api/slots?date=2026-03-30 → 500 (?ms, ?B)
[2026-03-22T15:50:31.447Z] GET http://localhost:5173/api/slots?date=2026-03-31 → 500 (4ms, ?B)
[2026-03-22T15:50:31.449Z] GET http://localhost:5173/api/slots?date=2026-03-31 → 500 (?ms, ?B)
[2026-03-22T15:50:31.449Z] GET http://localhost:5173/api/slots?date=2026-04-01 → 500 (1ms, ?B)
[2026-03-22T15:50:31.451Z] GET http://localhost:5173/api/slots?date=2026-04-02 → 500 (1ms, ?B)
[2026-03-22T15:50:31.451Z] GET http://localhost:5173/api/slots?date=2026-04-01 → 500 (1ms, ?B)
[2026-03-22T15:50:31.452Z] GET http://localhost:5173/api/slots?date=2026-04-03 → 500 (2ms, ?B)
[2026-03-22T15:50:31.452Z] GET http://localhost:5173/api/slots?date=2026-04-02 → 500 (2ms, ?B)
[2026-03-22T15:50:31.454Z] GET http://localhost:5173/api/slots?date=2026-04-04 → 500 (1ms, ?B)
[2026-03-22T15:50:31.454Z] GET http://localhost:5173/api/slots?date=2026-04-03 → 500 (4ms, ?B)
[2026-03-22T15:50:31.458Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (?ms, ?B)
[2026-03-22T15:50:31.458Z] GET http://localhost:5173/api/slots?date=2026-04-04 → 500 (1ms, ?B)
[2026-03-22T15:50:47.835Z] GET http://localhost:5173/ → 200 (9ms, 1129B)
[2026-03-22T15:50:47.850Z] GET http://localhost:5173/@vite/client → 304 (1ms, ?B)
[2026-03-22T15:50:47.850Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, 10028B)
[2026-03-22T15:50:47.851Z] GET http://localhost:5173/src/main.tsx?t=1774194647778 → 200 (4ms, 2004B)
[2026-03-22T15:50:47.851Z] GET http://localhost:5173/@react-refresh → 304 (3ms, ?B)
[2026-03-22T15:50:47.852Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 304 (38ms, ?B)
[2026-03-22T15:50:47.855Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=5fcdba30 → 200 (?ms, 36963B)
[2026-03-22T15:50:47.855Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=5fcdba30 → 200 (1ms, 155B)
[2026-03-22T15:50:47.856Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=87e1b2fe → 200 (?ms, 1054B)
[2026-03-22T15:50:47.856Z] GET http://localhost:5173/src/index.css?t=1774194647778 → 200 (34ms, 41361B)
[2026-03-22T15:50:47.856Z] GET http://localhost:5173/src/App.tsx?t=1774194617541 → 304 (34ms, ?B)
[2026-03-22T15:50:47.856Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-I4MZPW7S.js?v=0abe50c7 → 200 (?ms, 79077B)
[2026-03-22T15:50:47.856Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-XPR23Y44.js?v=0abe50c7 → 200 (?ms, 928023B)
[2026-03-22T15:50:47.859Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-22T15:50:47.890Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=c7de01e3 → 200 (?ms, 209920B)
[2026-03-22T15:50:47.892Z] GET http://localhost:5173/src/pages/PatientView.tsx?t=1774194617541 → 304 (1ms, ?B)
[2026-03-22T15:50:47.892Z] GET http://localhost:5173/src/pages/Login.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:47.892Z] GET http://localhost:5173/src/pages/AdminDashboard.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:47.893Z] GET http://localhost:5173/src/components/Logo.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:47.893Z] GET http://localhost:5173/src/components/SlotGrid.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:47.893Z] GET http://localhost:5173/src/components/BookingModal.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:47.893Z] GET http://localhost:5173/src/components/BottomSheet.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:47.893Z] GET http://localhost:5173/src/components/WeekStrip.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:47.893Z] GET http://localhost:5173/src/lib/api.ts → 304 (2ms, ?B)
[2026-03-22T15:50:47.893Z] GET http://localhost:5173/src/lib/date.ts → 304 (2ms, ?B)
[2026-03-22T15:50:47.893Z] GET http://localhost:5173/src/components/SlotForm.tsx → 304 (3ms, ?B)
[2026-03-22T15:50:47.893Z] GET http://localhost:5173/src/components/StatusBadge.tsx → 304 (3ms, ?B)
[2026-03-22T15:50:47.893Z] GET http://localhost:5173/src/components/DashboardTab.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:47.894Z] GET http://localhost:5173/src/components/SessionManagementModal.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:47.894Z] GET http://localhost:5173/src/components/RecurringManagementModal.tsx → 304 (2ms, ?B)
[2026-03-22T15:50:47.895Z] GET http://localhost:5173/src/components/SlotChip.tsx → 304 (1ms, ?B)
[2026-03-22T15:50:47.897Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (10ms, ?B)
[2026-03-22T15:50:47.897Z] GET http://localhost:5173/api/contact → 500 (10ms, ?B)
[2026-03-22T15:50:47.897Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (8ms, ?B)
[2026-03-22T15:50:47.897Z] GET http://localhost:5173/api/contact → 500 (9ms, ?B)
[2026-03-22T15:50:47.905Z] GET http://localhost:5173/api/slots?date=2026-03-23 → 500 (4ms, ?B)
[2026-03-22T15:50:47.907Z] GET http://localhost:5173/api/slots?date=2026-03-23 → 500 (1ms, ?B)
[2026-03-22T15:50:47.909Z] GET http://localhost:5173/api/slots?date=2026-03-24 → 500 (6ms, ?B)
[2026-03-22T15:50:47.909Z] GET http://localhost:5173/api/slots?date=2026-03-24 → 500 (1ms, ?B)
[2026-03-22T15:50:47.910Z] GET http://localhost:5173/api/slots?date=2026-03-25 → 500 (5ms, ?B)
[2026-03-22T15:50:47.915Z] GET http://localhost:5173/api/slots?date=2026-03-26 → 500 (1ms, ?B)
[2026-03-22T15:50:47.915Z] GET http://localhost:5173/api/slots?date=2026-03-25 → 500 (?ms, ?B)
[2026-03-22T15:50:47.915Z] GET http://localhost:5173/api/slots?date=2026-03-26 → 500 (1ms, ?B)
[2026-03-22T15:50:47.916Z] GET http://localhost:5173/api/slots?date=2026-03-27 → 500 (?ms, ?B)
[2026-03-22T15:50:47.916Z] GET http://localhost:5173/api/slots?date=2026-03-28 → 500 (3ms, ?B)
[2026-03-22T15:50:47.916Z] GET http://localhost:5173/api/slots?date=2026-03-27 → 500 (1ms, ?B)
[2026-03-22T15:50:47.918Z] GET http://localhost:5173/api/slots?date=2026-03-28 → 500 (?ms, ?B)
[2026-03-22T15:50:47.918Z] GET http://localhost:5173/api/slots?date=2026-03-29 → 500 (3ms, ?B)
[2026-03-22T15:50:47.920Z] GET http://localhost:5173/api/slots?date=2026-03-29 → 500 (?ms, ?B)
[2026-03-22T15:50:47.920Z] GET http://localhost:5173/api/slots?date=2026-03-30 → 500 (2ms, ?B)
[2026-03-22T15:50:47.921Z] GET http://localhost:5173/api/slots?date=2026-03-30 → 500 (?ms, ?B)
[2026-03-22T15:50:47.921Z] GET http://localhost:5173/api/slots?date=2026-03-31 → 500 (3ms, ?B)
[2026-03-22T15:50:47.923Z] GET http://localhost:5173/api/slots?date=2026-03-31 → 500 (?ms, ?B)
[2026-03-22T15:50:47.923Z] GET http://localhost:5173/api/slots?date=2026-04-01 → 500 (1ms, ?B)
[2026-03-22T15:50:47.924Z] GET http://localhost:5173/api/slots?date=2026-04-02 → 500 (1ms, ?B)
[2026-03-22T15:50:47.924Z] GET http://localhost:5173/api/slots?date=2026-04-01 → 500 (2ms, ?B)
[2026-03-22T15:50:47.925Z] GET http://localhost:5173/api/slots?date=2026-04-03 → 500 (2ms, ?B)
[2026-03-22T15:50:47.926Z] GET http://localhost:5173/api/slots?date=2026-04-02 → 500 (1ms, ?B)
[2026-03-22T15:50:47.927Z] GET http://localhost:5173/api/slots?date=2026-04-04 → 500 (2ms, ?B)
[2026-03-22T15:50:47.927Z] GET http://localhost:5173/api/slots?date=2026-04-03 → 500 (2ms, ?B)
[2026-03-22T15:50:47.929Z] GET http://localhost:5173/api/slots?date=2026-04-04 → 500 (5ms, ?B)
[2026-03-22T15:50:47.934Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (1ms, ?B)
[2026-03-22T16:03:08.817Z] GET http://localhost:5173/ → 204 (43ms, ?B)
[2026-03-22T16:03:08.883Z] GET http://localhost:5173/ → 200 (23ms, 1129B)
[2026-03-22T16:03:08.991Z] GET http://localhost:5173/@vite/client → 200 (6ms, 137725B)
[2026-03-22T16:03:08.992Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, 10028B)
[2026-03-22T16:03:08.993Z] GET http://localhost:5173/src/main.tsx?t=1774194647778 → 200 (4ms, 2004B)
[2026-03-22T16:03:09.025Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, ?B)
[2026-03-22T16:03:09.026Z] GET http://localhost:5173/@react-refresh → 200 (5ms, 117548B)
[2026-03-22T16:03:09.028Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (3ms, 4021B)
[2026-03-22T16:03:09.037Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=5fcdba30 → 200 (?ms, 36963B)
[2026-03-22T16:03:09.037Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=5fcdba30 → 200 (?ms, 155B)
[2026-03-22T16:03:09.037Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=87e1b2fe → 200 (?ms, 1054B)
[2026-03-22T16:03:09.037Z] GET http://localhost:5173/src/index.css?t=1774194647778 → 200 (3ms, 41361B)
[2026-03-22T16:03:09.037Z] GET http://localhost:5173/src/App.tsx?t=1774194617541 → 200 (3ms, 10965B)
[2026-03-22T16:03:09.038Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-I4MZPW7S.js?v=0abe50c7 → 200 (?ms, 79077B)
[2026-03-22T16:03:09.039Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-XPR23Y44.js?v=0abe50c7 → 200 (?ms, 928023B)
[2026-03-22T16:03:09.077Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=c7de01e3 → 200 (1ms, 209920B)
[2026-03-22T16:03:09.078Z] GET http://localhost:5173/src/pages/PatientView.tsx?t=1774194617541 → 200 (3ms, 155448B)
[2026-03-22T16:03:09.078Z] GET http://localhost:5173/src/pages/Login.tsx → 200 (2ms, 16090B)
[2026-03-22T16:03:09.078Z] GET http://localhost:5173/src/pages/AdminDashboard.tsx → 200 (4ms, 351090B)
[2026-03-22T16:03:09.080Z] GET http://localhost:5173/src/components/Logo.tsx → 200 (1ms, 31146B)
[2026-03-22T16:03:09.080Z] GET http://localhost:5173/src/lib/api.ts → 200 (1ms, 19988B)
[2026-03-22T16:03:09.082Z] GET http://localhost:5173/src/components/SlotGrid.tsx → 200 (1ms, 6820B)
[2026-03-22T16:03:09.082Z] GET http://localhost:5173/src/components/BookingModal.tsx → 200 (1ms, 22133B)
[2026-03-22T16:03:09.082Z] GET http://localhost:5173/src/components/BottomSheet.tsx → 200 (1ms, 10463B)
[2026-03-22T16:03:09.082Z] GET http://localhost:5173/src/components/WeekStrip.tsx → 200 (1ms, 8659B)
[2026-03-22T16:03:09.082Z] GET http://localhost:5173/src/lib/date.ts → 200 (2ms, 1887B)
[2026-03-22T16:03:09.082Z] GET http://localhost:5173/src/components/SlotForm.tsx → 200 (3ms, 35541B)
[2026-03-22T16:03:09.082Z] GET http://localhost:5173/src/components/StatusBadge.tsx → 200 (3ms, 4143B)
[2026-03-22T16:03:09.082Z] GET http://localhost:5173/src/components/DashboardTab.tsx → 200 (1ms, 48877B)
[2026-03-22T16:03:09.082Z] GET http://localhost:5173/src/components/SessionManagementModal.tsx → 200 (1ms, 49195B)
[2026-03-22T16:03:09.082Z] GET http://localhost:5173/src/components/RecurringManagementModal.tsx → 200 (1ms, 72721B)
[2026-03-22T16:03:09.083Z] GET http://localhost:5173/src/components/SlotChip.tsx → 200 (?ms, 3921B)
[2026-03-22T16:03:09.178Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (9ms, ?B)
[2026-03-22T16:03:09.178Z] GET http://localhost:5173/api/contact → 500 (9ms, ?B)
[2026-03-22T16:03:09.178Z] GET http://localhost:5173/api/slots?date=2026-03-22 → 500 (6ms, ?B)
[2026-03-22T16:03:09.178Z] GET http://localhost:5173/api/contact → 500 (9ms, ?B)
[2026-03-22T16:03:09.186Z] GET http://localhost:5173/api/slots?date=2026-03-23 → 500 (4ms, ?B)
[2026-03-22T16:03:09.187Z] GET http://localhost:5173/api/slots?date=2026-03-23 → 500 (3ms, ?B)
[2026-03-22T16:03:09.190Z] GET http://localhost:5173/api/slots?date=2026-03-24 → 500 (3ms, ?B)
[2026-03-22T16:03:09.190Z] GET http://localhost:5173/api/slots?date=2026-03-24 → 500 (2ms, ?B)
[2026-03-22T16:03:09.192Z] GET http://localhost:5173/api/slots?date=2026-03-25 → 500 (5ms, ?B)
[2026-03-22T16:03:09.194Z] GET http://localhost:5173/api/slots?date=2026-03-25 → 500 (?ms, ?B)
[2026-03-22T16:03:09.194Z] GET http://localhost:5173/api/slots?date=2026-03-26 → 500 (6ms, ?B)
[2026-03-22T16:03:09.197Z] GET http://localhost:5173/api/slots?date=2026-03-26 → 500 (1ms, ?B)
[2026-03-22T16:03:09.198Z] GET http://localhost:5173/api/slots?date=2026-03-27 → 500 (5ms, ?B)
